asin,reviewTime,Number_of_reviews
0375831002,2013-07-28,3
0375831002,2013-07-29,1
0375831002,2013-07-30,1
0375831002,2013-07-31,3
0375831002,2013-08-02,1
0375831002,2013-08-03,2
0375831002,2013-08-04,1
0375831002,2013-08-05,2
0375831002,2013-08-06,2
0375831002,2013-08-07,1
0375831002,2013-08-10,3
0375831002,2013-08-11,3
0375831002,2013-08-12,4
0375831002,2013-08-14,1
0375831002,2013-08-15,2
0375831002,2013-08-16,1
0375831002,2013-08-18,2
0375831002,2013-08-19,3
0375831002,2013-08-21,1
0375831002,2013-08-23,1
0375831002,2013-08-24,3
0375831002,2013-08-25,4
0375831002,2013-08-26,2
0375831002,2013-08-27,5
0375831002,2013-08-28,1
0375831002,2013-08-29,6
0375831002,2013-08-30,2
0375831002,2013-08-31,1
0375831002,2013-09-01,1
0375831002,2013-09-02,1
0375831002,2013-09-03,1
0375831002,2013-09-04,3
0375831002,2013-09-05,2
0375831002,2013-09-07,3
0375831002,2013-09-08,1
0375831002,2013-09-09,3
0375831002,2013-09-11,2
0375831002,2013-09-12,2
0375831002,2013-09-13,1
0375831002,2013-09-14,1
0375831002,2013-09-16,4
0375831002,2013-09-18,3
0375831002,2013-09-19,3
0375831002,2013-09-20,2
0375831002,2013-09-21,1
0375831002,2013-09-22,3
0375831002,2013-09-23,2
0375831002,2013-09-24,2
0375831002,2013-09-25,2
0375831002,2013-09-26,3
0375831002,2013-09-27,1
0375831002,2013-09-29,3
0375831002,2013-09-30,2
0375831002,2013-10-01,3
0375831002,2013-10-02,4
0375831002,2013-10-03,2
0375831002,2013-10-05,3
0375831002,2013-10-06,2
0375831002,2013-10-07,2
0375831002,2013-10-08,3
0375831002,2013-10-10,1
0375831002,2013-10-11,1
0375831002,2013-10-13,2
0375831002,2013-10-14,1
0375831002,2013-10-15,2
0375831002,2013-10-17,2
0375831002,2013-10-18,1
0375831002,2013-10-19,2
0375831002,2013-10-20,8
0375831002,2013-10-21,1
0375831002,2013-10-22,5
0375831002,2013-10-23,1
0375831002,2013-10-24,2
0375831002,2013-10-25,3
0375831002,2013-10-26,5
0375831002,2013-10-27,5
0375831002,2013-10-28,8
0375831002,2013-10-29,3
0375831002,2013-10-30,1
0375831002,2013-10-31,3
0375831002,2013-11-01,5
0375831002,2013-11-02,6
0375831002,2013-11-03,6
0375831002,2013-11-04,5
0375831002,2013-11-05,4
0375831002,2013-11-06,8
0375831002,2013-11-07,6
0375831002,2013-11-08,7
0375831002,2013-11-09,6
0375831002,2013-11-10,9
0375831002,2013-11-11,7
0375831002,2013-11-12,10
0375831002,2013-11-13,12
0375831002,2013-11-14,17
0375831002,2013-11-15,17
0375831002,2013-11-16,9
0375831002,2013-11-17,17
0375831002,2013-11-18,8
0375831002,2013-11-19,10
0375831002,2013-11-20,10
0375831002,2013-11-21,8
0375831002,2013-11-22,6
0375831002,2013-11-23,15
0375831002,2013-11-24,13
0375831002,2013-11-25,6
0375831002,2013-11-26,19
0375831002,2013-11-27,11
0375831002,2013-11-28,13
0375831002,2013-11-29,15
0375831002,2013-11-30,20
0375831002,2013-12-01,22
0375831002,2013-12-02,21
0375831002,2013-12-03,17
0375831002,2013-12-04,19
0375831002,2013-12-05,28
0375831002,2013-12-06,19
0375831002,2013-12-07,24
0375831002,2013-12-08,32
0375831002,2013-12-09,20
0375831002,2013-12-10,20
0375831002,2013-12-11,24
0375831002,2013-12-12,20
0375831002,2013-12-13,23
0375831002,2013-12-14,20
0375831002,2013-12-15,21
0375831002,2013-12-16,26
0375831002,2013-12-17,16
0375831002,2013-12-18,17
0375831002,2013-12-19,18
0375831002,2013-12-20,26
0375831002,2013-12-21,21
0375831002,2013-12-22,36
0375831002,2013-12-23,25
0375831002,2013-12-24,22
0375831002,2013-12-25,17
0375831002,2013-12-26,23
0375831002,2013-12-27,28
0375831002,2013-12-28,28
0375831002,2013-12-29,29
0375831002,2013-12-30,30
0375831002,2013-12-31,18
0375831002,2014-01-01,32
0375831002,2014-01-02,33
0375831002,2014-01-03,39
0375831002,2014-01-04,37
0375831002,2014-01-05,31
0375831002,2014-01-06,24
0375831002,2014-01-07,30
0375831002,2014-01-08,29
0375831002,2014-01-09,33
0375831002,2014-01-10,30
0375831002,2014-01-11,30
0375831002,2014-01-12,33
0375831002,2014-01-13,23
0375831002,2014-01-14,32
0375831002,2014-01-15,24
0375831002,2014-01-16,19
0375831002,2014-01-17,23
0375831002,2014-01-18,25
0375831002,2014-01-19,24
0375831002,2014-01-20,24
0375831002,2014-01-21,16
0375831002,2014-01-22,26
0375831002,2014-01-23,10
0375831002,2014-01-24,18
0375831002,2014-01-25,10
0375831002,2014-01-26,15
0375831002,2014-01-27,12
0375831002,2014-01-28,27
0375831002,2014-01-29,20
0375831002,2014-01-30,21
0375831002,2014-01-31,20
0375831002,2014-02-01,16
0375831002,2014-02-02,21
0375831002,2014-02-03,14
0375831002,2014-02-04,18
0375831002,2014-02-05,15
0375831002,2014-02-06,21
0375831002,2014-02-07,19
0375831002,2014-02-08,11
0375831002,2014-02-09,14
0375831002,2014-02-10,17
0375831002,2014-02-11,22
0375831002,2014-02-12,15
0375831002,2014-02-13,22
0375831002,2014-02-14,13
0375831002,2014-02-15,18
0375831002,2014-02-16,9
0375831002,2014-02-17,20
0375831002,2014-02-18,15
0375831002,2014-02-19,18
0375831002,2014-02-20,10
0375831002,2014-02-21,14
0375831002,2014-02-22,13
0375831002,2014-02-23,10
0375831002,2014-02-24,13
0375831002,2014-02-25,5
0375831002,2014-02-26,5
0375831002,2014-02-27,9
0375831002,2014-02-28,5
0375831002,2014-03-01,8
0375831002,2014-03-02,19
0375831002,2014-03-03,14
0375831002,2014-03-04,8
0375831002,2014-03-05,10
0375831002,2014-03-06,8
0375831002,2014-03-07,16
0375831002,2014-03-08,16
0375831002,2014-03-09,13
0375831002,2014-03-10,17
0375831002,2014-03-11,9
0375831002,2014-03-12,16
0375831002,2014-03-13,8
0375831002,2014-03-14,10
0375831002,2014-03-15,11
0375831002,2014-03-16,15
0375831002,2014-03-17,9
0375831002,2014-03-18,10
0375831002,2014-03-19,31
0375831002,2014-03-20,21
0375831002,2014-03-21,9
0375831002,2014-03-22,8
0375831002,2014-03-23,13
0375831002,2014-03-24,11
0375831002,2014-03-25,19
0375831002,2014-03-26,8
0375831002,2014-03-27,17
0375831002,2014-03-28,12
0375831002,2014-03-29,11
0375831002,2014-03-30,12
0375831002,2014-03-31,12
0375831002,2014-04-01,9
0375831002,2014-04-02,17
0375831002,2014-04-03,7
0375831002,2014-04-04,8
0375831002,2014-04-05,14
0375831002,2014-04-06,15
0375831002,2014-04-07,9
0375831002,2014-04-08,13
0375831002,2014-04-09,4
0375831002,2014-04-10,15
0375831002,2014-04-11,9
0375831002,2014-04-12,7
0375831002,2014-04-13,7
0375831002,2014-04-14,14
0375831002,2014-04-15,14
0375831002,2014-04-16,11
0375831002,2014-04-17,13
0375831002,2014-04-18,13
0375831002,2014-04-19,4
0375831002,2014-04-20,9
0375831002,2014-04-21,16
0375831002,2014-04-22,9
0375831002,2014-04-23,7
0375831002,2014-04-24,13
0375831002,2014-04-25,14
0375831002,2014-04-26,15
0375831002,2014-04-27,13
0375831002,2014-04-28,9
0375831002,2014-04-29,14
0375831002,2014-04-30,6
0375831002,2014-05-01,9
0375831002,2014-05-02,6
0375831002,2014-05-03,5
0375831002,2014-05-04,13
0375831002,2014-05-05,8
0375831002,2014-05-06,13
0375831002,2014-05-07,7
0375831002,2014-05-08,16
0375831002,2014-05-09,9
0375831002,2014-05-10,10
0375831002,2014-05-11,8
0375831002,2014-05-12,11
0375831002,2014-05-13,8
0375831002,2014-05-14,15
0375831002,2014-05-15,8
0375831002,2014-05-16,11
0375831002,2014-05-17,7
0375831002,2014-05-18,5
0375831002,2014-05-19,9
0375831002,2014-05-20,9
0375831002,2014-05-21,8
0375831002,2014-05-22,11
0375831002,2014-05-23,7
0375831002,2014-05-24,11
0375831002,2014-05-25,7
0375831002,2014-05-26,6
0375831002,2014-05-27,9
0375831002,2014-05-28,8
0375831002,2014-05-29,7
0375831002,2014-05-30,10
0375831002,2014-05-31,3
0375831002,2014-06-01,12
0375831002,2014-06-02,9
0375831002,2014-06-03,16
0375831002,2014-06-04,11
0375831002,2014-06-05,12
0375831002,2014-06-06,9
0375831002,2014-06-07,8
0375831002,2014-06-08,10
0375831002,2014-06-09,5
0375831002,2014-06-10,7
0375831002,2014-06-11,11
0375831002,2014-06-12,8
0375831002,2014-06-13,12
0375831002,2014-06-14,7
0375831002,2014-06-15,5
0375831002,2014-06-16,6
0375831002,2014-06-17,5
0375831002,2014-06-18,4
0375831002,2014-06-19,10
0375831002,2014-06-20,9
0375831002,2014-06-21,6
0375831002,2014-06-22,9
0375831002,2014-06-23,5
0375831002,2014-06-24,1
0375831002,2014-06-25,5
0375831002,2014-06-26,8
0375831002,2014-06-27,9
0375831002,2014-06-28,7
0375831002,2014-06-29,6
0375831002,2014-06-30,6
0375831002,2014-07-02,7
0375831002,2014-07-03,11
0375831002,2014-07-04,5
0375831002,2014-07-05,9
0375831002,2014-07-06,14
0375831002,2014-07-07,10
0375831002,2014-07-08,11
0375831002,2014-07-09,12
0375831002,2014-07-10,15
0375831002,2014-07-11,7
038536315X,2013-10-22,2
038536315X,2013-10-23,3
038536315X,2013-10-24,5
038536315X,2013-10-25,9
038536315X,2013-10-26,14
038536315X,2013-10-27,18
038536315X,2013-10-28,17
038536315X,2013-10-29,14
038536315X,2013-10-30,20
038536315X,2013-10-31,13
038536315X,2013-11-01,11
038536315X,2013-11-02,9
038536315X,2013-11-03,23
038536315X,2013-11-04,17
038536315X,2013-11-05,13
038536315X,2013-11-06,16
038536315X,2013-11-07,17
038536315X,2013-11-08,12
038536315X,2013-11-09,13
038536315X,2013-11-10,8
038536315X,2013-11-11,18
038536315X,2013-11-12,8
038536315X,2013-11-13,26
038536315X,2013-11-14,85
038536315X,2013-11-15,32
038536315X,2013-11-16,19
038536315X,2013-11-17,41
038536315X,2013-11-18,16
038536315X,2013-11-19,47
038536315X,2013-11-20,16
038536315X,2013-11-21,20
038536315X,2013-11-22,59
038536315X,2013-11-23,41
038536315X,2013-11-24,33
038536315X,2013-11-25,31
038536315X,2013-11-26,23
038536315X,2013-11-27,30
038536315X,2013-11-28,26
038536315X,2013-11-29,25
038536315X,2013-11-30,20
038536315X,2013-12-01,23
038536315X,2013-12-02,33
038536315X,2013-12-03,20
038536315X,2013-12-04,26
038536315X,2013-12-05,44
038536315X,2013-12-06,28
038536315X,2013-12-07,41
038536315X,2013-12-08,37
038536315X,2013-12-09,21
038536315X,2013-12-10,30
038536315X,2013-12-11,18
038536315X,2013-12-12,25
038536315X,2013-12-13,26
038536315X,2013-12-14,37
038536315X,2013-12-15,27
038536315X,2013-12-16,29
038536315X,2013-12-17,30
038536315X,2013-12-18,24
038536315X,2013-12-19,22
038536315X,2013-12-20,32
038536315X,2013-12-21,28
038536315X,2013-12-22,30
038536315X,2013-12-23,35
038536315X,2013-12-24,25
038536315X,2013-12-25,21
038536315X,2013-12-26,26
038536315X,2013-12-27,37
038536315X,2013-12-28,40
038536315X,2013-12-29,28
038536315X,2013-12-30,37
038536315X,2013-12-31,33
038536315X,2014-01-01,32
038536315X,2014-01-02,25
038536315X,2014-01-03,37
038536315X,2014-01-04,34
038536315X,2014-01-05,33
038536315X,2014-01-06,43
038536315X,2014-01-07,40
038536315X,2014-01-08,37
038536315X,2014-01-09,25
038536315X,2014-01-10,31
038536315X,2014-01-11,29
038536315X,2014-01-12,26
038536315X,2014-01-13,28
038536315X,2014-01-14,37
038536315X,2014-01-15,24
038536315X,2014-01-16,30
038536315X,2014-01-17,25
038536315X,2014-01-18,27
038536315X,2014-01-19,33
038536315X,2014-01-20,31
038536315X,2014-01-21,29
038536315X,2014-01-22,19
038536315X,2014-01-23,24
038536315X,2014-01-24,24
038536315X,2014-01-25,15
038536315X,2014-01-26,18
038536315X,2014-01-27,13
038536315X,2014-01-28,61
038536315X,2014-01-29,38
038536315X,2014-01-30,18
038536315X,2014-01-31,12
038536315X,2014-02-01,26
038536315X,2014-02-02,19
038536315X,2014-02-03,18
038536315X,2014-02-04,19
038536315X,2014-02-05,15
038536315X,2014-02-06,22
038536315X,2014-02-07,23
038536315X,2014-02-08,25
038536315X,2014-02-09,26
038536315X,2014-02-10,23
038536315X,2014-02-11,30
038536315X,2014-02-12,30
038536315X,2014-02-13,14
038536315X,2014-02-14,15
038536315X,2014-02-15,27
038536315X,2014-02-16,20
038536315X,2014-02-17,14
038536315X,2014-02-18,20
038536315X,2014-02-19,10
038536315X,2014-02-20,14
038536315X,2014-02-21,9
038536315X,2014-02-22,12
038536315X,2014-02-23,9
038536315X,2014-02-24,9
038536315X,2014-02-25,10
038536315X,2014-02-26,16
038536315X,2014-02-27,5
038536315X,2014-02-28,14
038536315X,2014-03-01,10
038536315X,2014-03-02,32
038536315X,2014-03-03,14
038536315X,2014-03-04,16
038536315X,2014-03-05,14
038536315X,2014-03-06,14
038536315X,2014-03-07,12
038536315X,2014-03-08,14
038536315X,2014-03-09,8
038536315X,2014-03-10,20
038536315X,2014-03-11,4
038536315X,2014-03-12,16
038536315X,2014-03-13,14
038536315X,2014-03-14,7
038536315X,2014-03-15,10
038536315X,2014-03-16,12
038536315X,2014-03-17,15
038536315X,2014-03-18,13
038536315X,2014-03-19,44
038536315X,2014-03-20,27
038536315X,2014-03-21,18
038536315X,2014-03-22,15
038536315X,2014-03-23,15
038536315X,2014-03-24,10
038536315X,2014-03-25,16
038536315X,2014-03-26,13
038536315X,2014-03-27,23
038536315X,2014-03-28,16
038536315X,2014-03-29,11
038536315X,2014-03-30,23
038536315X,2014-03-31,9
038536315X,2014-04-01,11
038536315X,2014-04-02,15
038536315X,2014-04-03,17
038536315X,2014-04-04,13
038536315X,2014-04-05,13
038536315X,2014-04-06,15
038536315X,2014-04-07,15
038536315X,2014-04-08,15
038536315X,2014-04-09,12
038536315X,2014-04-10,13
038536315X,2014-04-11,12
038536315X,2014-04-12,23
038536315X,2014-04-13,17
038536315X,2014-04-14,13
038536315X,2014-04-15,13
038536315X,2014-04-16,16
038536315X,2014-04-17,10
038536315X,2014-04-18,13
038536315X,2014-04-19,14
038536315X,2014-04-20,12
038536315X,2014-04-21,13
038536315X,2014-04-22,11
038536315X,2014-04-23,12
038536315X,2014-04-24,9
038536315X,2014-04-25,9
038536315X,2014-04-26,11
038536315X,2014-04-27,11
038536315X,2014-04-28,17
038536315X,2014-04-29,13
038536315X,2014-04-30,16
038536315X,2014-05-01,9
038536315X,2014-05-02,8
038536315X,2014-05-03,13
038536315X,2014-05-04,14
038536315X,2014-05-05,10
038536315X,2014-05-06,11
038536315X,2014-05-07,6
038536315X,2014-05-08,13
038536315X,2014-05-09,12
038536315X,2014-05-10,7
038536315X,2014-05-11,7
038536315X,2014-05-12,13
038536315X,2014-05-13,14
038536315X,2014-05-14,8
038536315X,2014-05-15,13
038536315X,2014-05-16,8
038536315X,2014-05-17,7
038536315X,2014-05-18,9
038536315X,2014-05-19,6
038536315X,2014-05-20,8
038536315X,2014-05-21,7
038536315X,2014-05-22,8
038536315X,2014-05-23,9
038536315X,2014-05-24,8
038536315X,2014-05-25,10
038536315X,2014-05-26,9
038536315X,2014-05-27,7
038536315X,2014-05-28,6
038536315X,2014-05-29,9
038536315X,2014-05-30,3
038536315X,2014-05-31,5
038536315X,2014-06-01,10
038536315X,2014-06-02,4
038536315X,2014-06-03,6
038536315X,2014-06-04,6
038536315X,2014-06-05,4
038536315X,2014-06-06,7
038536315X,2014-06-07,8
038536315X,2014-06-08,6
038536315X,2014-06-09,5
038536315X,2014-06-10,7
038536315X,2014-06-11,6
038536315X,2014-06-12,7
038536315X,2014-06-13,5
038536315X,2014-06-14,6
038536315X,2014-06-15,6
038536315X,2014-06-16,3
038536315X,2014-06-17,8
038536315X,2014-06-18,12
038536315X,2014-06-19,5
038536315X,2014-06-20,11
038536315X,2014-06-21,5
038536315X,2014-06-22,5
038536315X,2014-06-23,5
038536315X,2014-06-24,5
038536315X,2014-06-25,5
038536315X,2014-06-26,2
038536315X,2014-06-27,6
038536315X,2014-06-28,6
038536315X,2014-06-29,7
038536315X,2014-06-30,4
038536315X,2014-07-01,8
038536315X,2014-07-02,12
038536315X,2014-07-03,7
038536315X,2014-07-04,5
038536315X,2014-07-05,3
038536315X,2014-07-06,8
038536315X,2014-07-07,10
038536315X,2014-07-08,7
038536315X,2014-07-09,7
038536315X,2014-07-10,8
038536315X,2014-07-11,6
0385537859,2013-05-14,8
0385537859,2013-05-15,11
0385537859,2013-05-16,10
0385537859,2013-05-17,7
0385537859,2013-05-18,8
0385537859,2013-05-19,16
0385537859,2013-05-20,10
0385537859,2013-05-21,19
0385537859,2013-05-22,16
0385537859,2013-05-23,10
0385537859,2013-05-24,13
0385537859,2013-05-25,10
0385537859,2013-05-26,8
0385537859,2013-05-27,15
0385537859,2013-05-28,10
0385537859,2013-05-29,16
0385537859,2013-05-30,8
0385537859,2013-05-31,8
0385537859,2013-06-01,10
0385537859,2013-06-02,12
0385537859,2013-06-03,10
0385537859,2013-06-04,5
0385537859,2013-06-05,10
0385537859,2013-06-06,11
0385537859,2013-06-07,11
0385537859,2013-06-08,8
0385537859,2013-06-09,19
0385537859,2013-06-10,44
0385537859,2013-06-11,56
0385537859,2013-06-12,37
0385537859,2013-06-13,37
0385537859,2013-06-14,67
0385537859,2013-06-15,32
0385537859,2013-06-16,90
0385537859,2013-06-17,47
0385537859,2013-06-18,26
0385537859,2013-06-19,20
0385537859,2013-06-20,76
0385537859,2013-06-21,39
0385537859,2013-06-22,27
0385537859,2013-06-23,48
0385537859,2013-06-24,29
0385537859,2013-06-25,42
0385537859,2013-06-26,37
0385537859,2013-06-27,24
0385537859,2013-06-28,27
0385537859,2013-06-29,20
0385537859,2013-06-30,37
0385537859,2013-07-01,32
0385537859,2013-07-02,28
0385537859,2013-07-03,16
0385537859,2013-07-04,24
0385537859,2013-07-05,28
0385537859,2013-07-06,16
0385537859,2013-07-07,36
0385537859,2013-07-08,22
0385537859,2013-07-09,44
0385537859,2013-07-10,24
0385537859,2013-07-11,25
0385537859,2013-07-12,25
0385537859,2013-07-13,18
0385537859,2013-07-14,36
0385537859,2013-07-15,26
0385537859,2013-07-16,26
0385537859,2013-07-17,28
0385537859,2013-07-18,27
0385537859,2013-07-19,18
0385537859,2013-07-20,21
0385537859,2013-07-21,30
0385537859,2013-07-22,30
0385537859,2013-07-23,5
0385537859,2013-07-24,31
0385537859,2013-07-25,26
0385537859,2013-07-26,15
0385537859,2013-07-27,30
0385537859,2013-07-28,25
0385537859,2013-07-29,26
0385537859,2013-07-30,25
0385537859,2013-07-31,20
0385537859,2013-08-01,14
0385537859,2013-08-02,22
0385537859,2013-08-03,16
0385537859,2013-08-04,24
0385537859,2013-08-05,29
0385537859,2013-08-06,15
0385537859,2013-08-07,13
0385537859,2013-08-08,10
0385537859,2013-08-09,20
0385537859,2013-08-10,19
0385537859,2013-08-11,32
0385537859,2013-08-12,14
0385537859,2013-08-13,12
0385537859,2013-08-14,14
0385537859,2013-08-15,9
0385537859,2013-08-16,13
0385537859,2013-08-17,16
0385537859,2013-08-18,12
0385537859,2013-08-19,12
0385537859,2013-08-20,26
0385537859,2013-08-21,21
0385537859,2013-08-22,16
0385537859,2013-08-23,13
0385537859,2013-08-24,9
0385537859,2013-08-25,21
0385537859,2013-08-26,18
0385537859,2013-08-27,20
0385537859,2013-08-28,9
0385537859,2013-08-29,17
0385537859,2013-08-30,16
0385537859,2013-08-31,12
0385537859,2013-09-01,15
0385537859,2013-09-02,15
0385537859,2013-09-03,13
0385537859,2013-09-04,14
0385537859,2013-09-05,13
0385537859,2013-09-06,13
0385537859,2013-09-07,14
0385537859,2013-09-08,5
0385537859,2013-09-09,6
0385537859,2013-09-10,5
0385537859,2013-09-11,4
0385537859,2013-09-12,11
0385537859,2013-09-13,11
0385537859,2013-09-14,18
0385537859,2013-09-15,18
0385537859,2013-09-16,5
0385537859,2013-09-17,8
0385537859,2013-09-18,11
0385537859,2013-09-19,14
0385537859,2013-09-20,5
0385537859,2013-09-21,9
0385537859,2013-09-22,5
0385537859,2013-09-23,10
0385537859,2013-09-24,11
0385537859,2013-09-25,9
0385537859,2013-09-26,2
0385537859,2013-09-27,8
0385537859,2013-09-28,5
0385537859,2013-09-29,8
0385537859,2013-09-30,10
0385537859,2013-10-01,6
0385537859,2013-10-02,9
0385537859,2013-10-03,6
0385537859,2013-10-04,9
0385537859,2013-10-05,8
0385537859,2013-10-06,11
0385537859,2013-10-07,11
0385537859,2013-10-08,11
0385537859,2013-10-09,3
0385537859,2013-10-10,7
0385537859,2013-10-11,10
0385537859,2013-10-12,6
0385537859,2013-10-13,7
0385537859,2013-10-14,10
0385537859,2013-10-15,8
0385537859,2013-10-16,3
0385537859,2013-10-17,3
0385537859,2013-10-18,9
0385537859,2013-10-19,7
0385537859,2013-10-20,4
0385537859,2013-10-21,2
0385537859,2013-10-22,10
0385537859,2013-10-23,11
0385537859,2013-10-24,9
0385537859,2013-10-25,8
0385537859,2013-10-26,1
0385537859,2013-10-27,4
0385537859,2013-10-28,7
0385537859,2013-10-29,4
0385537859,2013-10-30,7
0385537859,2013-10-31,6
0385537859,2013-11-01,5
0385537859,2013-11-02,6
0385537859,2013-11-03,8
0385537859,2013-11-04,5
0385537859,2013-11-05,5
0385537859,2013-11-06,8
0385537859,2013-11-07,4
0385537859,2013-11-08,4
0385537859,2013-11-09,1
0385537859,2013-11-10,4
0385537859,2013-11-11,4
0385537859,2013-11-12,2
0385537859,2013-11-13,7
0385537859,2013-11-14,13
0385537859,2013-11-15,10
0385537859,2013-11-16,5
0385537859,2013-11-17,5
0385537859,2013-11-18,6
0385537859,2013-11-19,5
0385537859,2013-11-20,6
0385537859,2013-11-21,2
0385537859,2013-11-22,5
0385537859,2013-11-23,3
0385537859,2013-11-24,6
0385537859,2013-11-25,3
0385537859,2013-11-26,5
0385537859,2013-11-27,8
0385537859,2013-11-28,5
0385537859,2013-11-29,4
0385537859,2013-11-30,6
0385537859,2013-12-01,9
0385537859,2013-12-02,9
0385537859,2013-12-03,7
0385537859,2013-12-04,5
0385537859,2013-12-05,9
0385537859,2013-12-06,6
0385537859,2013-12-07,5
0385537859,2013-12-08,6
0385537859,2013-12-09,9
0385537859,2013-12-10,5
0385537859,2013-12-11,7
0385537859,2013-12-12,5
0385537859,2013-12-13,6
0385537859,2013-12-14,6
0385537859,2013-12-15,8
0385537859,2013-12-16,10
0385537859,2013-12-17,5
0385537859,2013-12-18,9
0385537859,2013-12-19,1
0385537859,2013-12-20,11
0385537859,2013-12-21,6
0385537859,2013-12-22,2
0385537859,2013-12-23,3
0385537859,2013-12-24,2
0385537859,2013-12-25,10
0385537859,2013-12-26,8
0385537859,2013-12-27,10
0385537859,2013-12-28,9
0385537859,2013-12-29,7
0385537859,2013-12-30,11
0385537859,2013-12-31,5
0385537859,2014-01-01,12
0385537859,2014-01-02,13
0385537859,2014-01-03,11
0385537859,2014-01-04,9
0385537859,2014-01-05,9
0385537859,2014-01-06,11
0385537859,2014-01-07,4
0385537859,2014-01-08,7
0385537859,2014-01-09,12
0385537859,2014-01-10,11
0385537859,2014-01-11,12
0385537859,2014-01-12,14
0385537859,2014-01-13,3
0385537859,2014-01-14,10
0385537859,2014-01-15,13
0385537859,2014-01-16,14
0385537859,2014-01-17,14
0385537859,2014-01-18,8
0385537859,2014-01-19,6
0385537859,2014-01-20,9
0385537859,2014-01-21,3
0385537859,2014-01-22,13
0385537859,2014-01-23,6
0385537859,2014-01-24,5
0385537859,2014-01-25,4
0385537859,2014-01-26,5
0385537859,2014-01-27,3
0385537859,2014-01-28,12
0385537859,2014-01-29,3
0385537859,2014-01-30,3
